"","species","decimalLatitude","decimalLongitude","eventDate","year"
"11317","Asellus aquaticus",52.006701,5.321376,2009-07-13,2009
"11318","Asellus aquaticus",52.114598,5.124652,2008-08-04,2008
"11319","Asellus aquaticus",52.081095,5.010052,2009-07-01,2009
"11320","Asellus aquaticus",52.040848,4.900433,2010-07-21,2010
"11321","Asellus aquaticus",52.082884,4.836703,2007-06-18,2007
"11322","Asellus aquaticus",52.040396,4.840475,2005-08-08,2005
"11323","Asellus aquaticus",52.020685,4.799354,2010-06-14,2010
"11324","Asellus aquaticus",51.984644,4.258716,2002-07-24,2002
"11325","Asellus aquaticus",51.988984,4.288003,2008-06-16,2008
"11326","Asellus aquaticus",52.09049,4.326689,2004-08-05,2004
"11327","Asellus aquaticus",52.081271,4.343204,2010-07-14,2010
"11328","Asellus aquaticus",52.825498,4.772001,2004-06-14,2004
"11329","Asellus aquaticus",52.707809,4.716344,2007-05-21,2007
"11330","Asellus aquaticus",52.797419,4.698944,2004-06-14,2004
"11331","Asellus aquaticus",51.938956,4.433627,2005-08-17,2005
"11332","Asellus aquaticus",52.806681,4.718833,2004-08-29,2004
"11333","Asellus aquaticus",51.973499,4.245839,2002-08-05,2002
"11334","Asellus aquaticus",52.78767,4.872102,2001-05-14,2001
"11335","Asellus aquaticus",51.976718,4.430335,2010-05-31,2010
"11336","Asellus aquaticus",52.582203,4.676191,2001-06-13,2001
"11337","Asellus aquaticus",52.012853,4.461903,2008-06-30,2008
"11338","Asellus aquaticus",52.020894,4.387694,2004-06-07,2004
"11339","Asellus aquaticus",52.53132,4.675434,2006-09-04,2006
"11340","Asellus aquaticus",52.035207,4.36818,2008-06-30,2008
"11341","Asellus aquaticus",52.023967,4.404673,2005-08-08,2005
"11342","Asellus aquaticus",52.03756,4.468447,2009-07-13,2009
"11343","Asellus aquaticus",52.02434,4.374518,2005-08-15,2005
"11344","Asellus aquaticus",52.641344,4.746433,2004-06-14,2004
"11345","Asellus aquaticus",52.600526,4.976713,2007-07-18,2007
"11346","Asellus aquaticus",51.993881,4.43409,2005-06-23,2005
"11347","Asellus aquaticus",52.043785,4.258072,2000-07-05,2000
"11348","Asellus aquaticus",52.054614,4.324521,2000-08-18,2000
"11349","Asellus aquaticus",52.623767,4.668343,2000-08-23,2000
"11350","Asellus aquaticus",52.804467,4.764719,2004-06-14,2004
"11351","Asellus aquaticus",53.116453,4.848801,2003-06-11,2003
"11352","Asellus aquaticus",52.731218,4.864755,2001-05-16,2001
"11353","Asellus aquaticus",52.619001,5.008392,2002-07-01,2002
"11354","Asellus aquaticus",52.154748,4.827838,2010-06-07,2010
"11355","Asellus aquaticus",52.227523,4.460491,2010-09-01,2010
"11356","Asellus aquaticus",52.346374,4.60078,2010-09-01,2010
"11357","Asellus aquaticus",52.476356,4.786609,2007-08-13,2007
"11358","Asellus aquaticus",52.4469,4.765018,2004-08-29,2004
"11359","Asellus aquaticus",52.58424,4.779237,2009-06-29,2009
"11360","Asellus aquaticus",52.591619,4.656441,2003-05-19,2003
"11361","Asellus aquaticus",52.194139,4.596256,2005-06-20,2005
"11362","Asellus aquaticus",52.130468,4.577974,2005-05-12,2005
"11363","Asellus aquaticus",52.420902,5.013998,2004-06-14,2004
"11364","Asellus aquaticus",52.392901,4.985057,2008-05-19,2008
"11365","Asellus aquaticus",52.636313,5.110083,2002-05-27,2002
"11366","Asellus aquaticus",52.639617,4.890855,2000-05-18,2000
"11367","Asellus aquaticus",53.05536,4.847455,2004-06-14,2004
"11368","Asellus aquaticus",52.618998,5.007388,2005-06-22,2005
"11369","Asellus aquaticus",52.049119,4.501172,2010-07-07,2010
"11370","Asellus aquaticus",51.974157,4.530757,2010-07-14,2010
"11371","Asellus aquaticus",52.003136,4.551976,2008-08-11,2008
"11372","Asellus aquaticus",52.285983,5.130485,2003-10-23,2003
"11373","Asellus aquaticus",51.979494,4.608034,2010-08-02,2010
"11374","Asellus aquaticus",51.953431,4.47593,2008-07-14,2008
"11375","Asellus aquaticus",51.93821,4.493152,2005-08-04,2005
"11376","Asellus aquaticus",51.928435,4.429764,2002-08-22,2002
"11377","Asellus aquaticus",51.942255,4.569659,2010-06-30,2010
"11378","Asellus aquaticus",51.975012,4.537072,2010-07-14,2010
"11379","Asellus aquaticus",52.002828,4.595935,2008-06-18,2008
"11380","Asellus aquaticus",52.001334,4.726649,2005-08-08,2005
"11381","Asellus aquaticus",51.938397,4.720303,2009-07-20,2009
"11382","Asellus aquaticus",52.453958,4.889231,2000-05-25,2000
"11383","Asellus aquaticus",50.779504,5.699109,2005-05-25,2005
"11384","Asellus aquaticus",51.333308,5.759563,2009-06-15,2009
"11385","Asellus aquaticus",51.562271,5.732856,2002-05-15,2002
"11386","Asellus aquaticus",51.696501,5.355817,2003-08-25,2003
"11387","Asellus aquaticus",51.712156,5.462849,2010-08-23,2010
"11388","Asellus aquaticus",51.737025,5.394892,2010-06-03,2010
"11389","Asellus aquaticus",51.714905,5.916088,2006-06-08,2006
"11390","Asellus aquaticus",51.674971,5.223418,2008-04-22,2008
"11391","Asellus aquaticus",51.703698,5.210526,2000-05-22,2000
"11392","Asellus aquaticus",51.599272,4.983652,2005-06-21,2005
"11393","Asellus aquaticus",52.240091,6.650722,2001-09-14,2001
"11394","Asellus aquaticus",51.505996,4.781675,2008-05-28,2008
"11395","Asellus aquaticus",51.522457,5.698808,2008-04-17,2008
"11396","Asellus aquaticus",51.449988,4.599714,2007-05-23,2007
"11397","Asellus aquaticus",51.525343,4.65922,2007-04-25,2007
"11398","Asellus aquaticus",51.631666,5.459292,2000-09-05,2000
"11399","Asellus aquaticus",51.708189,5.401455,2002-09-03,2002
"11400","Asellus aquaticus",51.663259,5.585363,2009-05-06,2009
"11401","Asellus aquaticus",51.510222,4.477088,2002-09-17,2002
"11402","Asellus aquaticus",51.743817,5.785648,2008-09-04,2008
"11403","Asellus aquaticus",51.552388,4.379347,2005-05-03,2005
"11404","Asellus aquaticus",51.714269,5.764492,2003-05-06,2003
"11405","Asellus aquaticus",51.636235,5.848418,2001-09-05,2001
"11406","Asellus aquaticus",51.655813,5.435529,2009-07-16,2009
"11407","Asellus aquaticus",51.646608,5.870832,2010-06-17,2010
"11408","Asellus aquaticus",51.629507,4.876794,2001-10-10,2001
"11409","Asellus aquaticus",53.083767,5.981195,2006-05-22,2006
"11410","Asellus aquaticus",52.982835,6.099383,2008-04-07,2008
"11411","Asellus aquaticus",52.982318,6.181418,2005-04-11,2005
"11412","Asellus aquaticus",51.520012,4.854106,2004-04-28,2004
"11413","Asellus aquaticus",51.510222,4.477088,2002-05-27,2002
"11414","Asellus aquaticus",51.700183,4.736837,2009-04-27,2009
"11415","Asellus aquaticus",53.163921,6.050027,2004-06-01,2004
"11416","Asellus aquaticus",53.304651,6.031189,2004-05-26,2004
"11417","Asellus aquaticus",53.180464,5.97968,2009-05-19,2009
"11418","Asellus aquaticus",52.983763,5.833609,2003-05-26,2003
"11419","Asellus aquaticus",52.637546,6.085956,2008-10-20,2008
"11420","Asellus aquaticus",52.543173,6.101855,2003-09-02,2003
"11421","Asellus aquaticus",52.521555,6.339024,2009-09-14,2009
"11422","Asellus aquaticus",52.493365,5.955569,2001-05-09,2001
"11423","Asellus aquaticus",53.332888,5.916028,2008-05-13,2008
"11424","Asellus aquaticus",53.434353,5.636475,2007-05-08,2007
"11425","Asellus aquaticus",53.43293,5.681994,2002-05-07,2002
"11426","Asellus aquaticus",52.255549,6.23959,2002-04-03,2002
"11427","Asellus aquaticus",53.113072,5.821961,2009-04-06,2009
"11428","Asellus aquaticus",52.333501,6.236099,2004-09-28,2004
"11429","Asellus aquaticus",52.415785,6.191079,2003-09-11,2003
"11430","Asellus aquaticus",52.518098,6.05563,2000-08-22,2000
"11431","Asellus aquaticus",52.366709,6.336946,2009-09-15,2009
"11432","Asellus aquaticus",52.610934,6.173823,2008-09-24,2008
"11433","Asellus aquaticus",52.753443,7.027688,2008-10-09,2008
"11434","Asellus aquaticus",52.946005,7.13604,2004-09-13,2004
"11435","Asellus aquaticus",52.544834,6.12429,2009-10-22,2009
"11436","Asellus aquaticus",53.084262,6.648134,2000-04-03,2000
"11437","Asellus aquaticus",52.482458,5.943358,2001-05-16,2001
"11438","Asellus aquaticus",52.953161,6.70044,2001-09-26,2001
"11439","Asellus aquaticus",52.594595,5.866849,2008-10-07,2008
"11440","Asellus aquaticus",53.149053,6.652785,2002-04-16,2002
"11441","Asellus aquaticus",53.251265,6.767858,2007-04-11,2007
"11442","Asellus aquaticus",52.413338,6.207203,2001-07-17,2001
"11443","Asellus aquaticus",52.432031,6.404446,2002-10-01,2002
"11444","Asellus aquaticus",52.260776,6.23764,2002-09-05,2002
"11445","Asellus aquaticus",51.842554,4.168746,2010-09-16,2010
"11446","Asellus aquaticus",51.851045,4.245229,2007-05-29,2007
"11447","Asellus aquaticus",51.88129,4.089175,2009-06-02,2009
"11448","Asellus aquaticus",52.313379,6.277363,2010-05-25,2010
"11449","Asellus aquaticus",53.005727,7.13628,2000-09-18,2000
"11450","Asellus aquaticus",51.824378,4.289859,2010-05-25,2010
"11451","Asellus aquaticus",53.039824,6.815785,2003-09-16,2003
"11452","Asellus aquaticus",51.833518,4.274401,2007-06-11,2007
"11453","Asellus aquaticus",53.197374,6.732825,2006-04-13,2006
"11454","Asellus aquaticus",51.900929,4.201996,2010-04-26,2010
"11455","Asellus aquaticus",51.804865,4.668921,2004-07-12,2004
"11456","Asellus aquaticus",51.842554,4.168746,2002-08-28,2002
"11457","Asellus aquaticus",51.881463,4.072393,2008-09-01,2008
"11458","Asellus aquaticus",51.755363,4.096084,2009-09-07,2009
"11459","Asellus aquaticus",51.861883,4.114663,2009-05-26,2009
"11460","Asellus aquaticus",51.835232,4.143421,2009-06-08,2009
"11461","Asellus aquaticus",51.835232,4.143421,2010-09-16,2010
"11462","Asellus aquaticus",51.850841,4.185156,2009-04-29,2009
"11463","Asellus aquaticus",51.928023,4.139588,2009-05-26,2009
"11464","Asellus aquaticus",51.693588,4.22492,2009-09-23,2009
"11465","Asellus aquaticus",51.738101,4.245696,2009-05-13,2009
"11466","Asellus aquaticus",51.833518,4.274401,2010-09-14,2010
"11467","Asellus aquaticus",51.842511,4.331328,2007-07-23,2007
"11468","Asellus aquaticus",51.818173,4.339803,2009-05-04,2009
"11469","Asellus aquaticus",51.789796,4.752403,2005-05-10,2005
"11470","Asellus aquaticus",51.852387,4.182488,2008-08-26,2008
"11471","Asellus aquaticus",51.784075,4.654484,2003-09-05,2003
"11472","Asellus aquaticus",51.751109,4.713802,2003-08-18,2003
"11473","Asellus aquaticus",51.82927,4.449804,2008-07-10,2008
"11474","Asellus aquaticus",51.771114,4.528773,2008-09-24,2008
"11475","Asellus aquaticus",51.721569,4.600718,2009-06-12,2009
"11476","Asellus aquaticus",51.737472,4.564391,2003-09-15,2003
"11477","Asellus aquaticus",51.76512,4.586125,2008-09-22,2008
"11478","Asellus aquaticus",51.787671,4.542344,2004-09-01,2004
"11479","Asellus aquaticus",51.822762,4.33227,2010-07-06,2010
"11480","Asellus aquaticus",51.80542,3.945887,2010-10-05,2010
"11481","Asellus aquaticus",51.843644,4.489094,2000-07-10,2000
"11482","Asellus aquaticus",51.843644,4.489094,2009-07-20,2009
"11483","Asellus aquaticus",51.86391,4.544267,2007-07-02,2007
"11484","Asellus aquaticus",51.868381,4.382443,2010-06-02,2010
"11485","Asellus aquaticus",51.793663,4.273747,2003-09-25,2003
"11486","Asellus aquaticus",51.867519,4.372109,2009-06-30,2009
"11487","Asellus aquaticus",51.762387,4.578191,2006-08-09,2006
"11488","Asellus aquaticus",51.76512,4.586125,2005-07-01,2005
"11489","Asellus aquaticus",53.194817,6.415527,2005-08-22,2005
"11490","Asellus aquaticus",53.177788,6.53441,2004-08-16,2004
"11491","Asellus aquaticus",53.023697,6.412297,2004-08-12,2004
"11492","Asellus aquaticus",53.303834,6.736387,2008-06-09,2008
"11493","Asellus aquaticus",51.82832,4.628058,2005-08-30,2005
"11494","Asellus aquaticus",51.82832,4.628058,2009-06-04,2009
"11495","Asellus aquaticus",51.864932,4.410542,2007-06-18,2007
"11496","Asellus aquaticus",51.841529,4.534484,2003-08-06,2003
"11497","Asellus aquaticus",51.630147,6.028276,2008-05-13,2008
"11498","Asellus aquaticus",51.386119,6.032918,2007-05-07,2007
"11499","Asellus aquaticus",51.871897,4.394272,2000-08-18,2000
"11500","Asellus aquaticus",51.230802,5.949148,2009-05-06,2009
"11501","Asellus aquaticus",51.875169,4.52403,2009-07-20,2009
"11502","Asellus aquaticus",51.89757,4.502372,2005-06-14,2005
"11503","Asellus aquaticus",51.483336,5.935838,2006-05-15,2006
"11504","Asellus aquaticus",53.173384,6.304867,2001-05-22,2001
"11505","Asellus aquaticus",53.17234,6.511832,2004-09-27,2004
"11506","Asellus aquaticus",53.149663,6.466399,2007-05-07,2007
"11507","Asellus aquaticus",53.177788,6.53441,2000-09-12,2000
"11508","Asellus aquaticus",53.05796,6.519311,2007-06-21,2007
"11509","Asellus aquaticus",52.476797,6.486435,2007-05-21,2007
"11510","Asellus aquaticus",52.510984,6.391548,2003-10-01,2003
"11511","Asellus aquaticus",52.331717,6.511392,2010-05-17,2010
"11512","Asellus aquaticus",51.333308,5.759563,2005-05-23,2005
"11513","Asellus aquaticus",52.276679,6.690082,2003-03-25,2003
"11514","Asellus aquaticus",51.429068,5.912997,2007-11-14,2007
"11515","Asellus aquaticus",51.631635,6.0142,2003-05-27,2003
"11516","Asellus aquaticus",51.443571,6.065406,2005-06-23,2005
"11517","Asellus aquaticus",52.307062,6.718205,2009-05-18,2009
"11518","Asellus aquaticus",52.1689,6.811631,2010-04-12,2010
"11519","Asellus aquaticus",52.246997,6.83743,2008-04-07,2008
"11520","Asellus aquaticus",52.251809,6.829195,2006-06-08,2006
"11521","Asellus aquaticus",51.15805,5.859317,2009-04-20,2009
"11522","Asellus aquaticus",52.490457,6.666652,2002-10-22,2002
"11523","Asellus aquaticus",52.318155,6.544754,2007-10-01,2007
"11524","Asellus aquaticus",51.853912,6.471046,2009-05-13,2009
"11525","Asellus aquaticus",52.360914,6.701233,2000-11-07,2000
"11526","Asellus aquaticus",51.949341,6.666677,2006-06-15,2006
"11527","Asellus aquaticus",52.005032,5.857613,2010-04-21,2010
"11528","Asellus aquaticus",52.29517,6.797234,2008-06-02,2008
"11529","Asellus aquaticus",52.005568,6.253765,2005-09-26,2005
"11530","Asellus aquaticus",52.175173,6.609889,2006-04-11,2006
"11531","Asellus aquaticus",51.96595,5.998553,2009-07-06,2009
"11532","Asellus aquaticus",52.1009,6.39398,2001-05-22,2001
"11533","Asellus aquaticus",52.156515,6.647141,2006-05-11,2006
"11534","Asellus aquaticus",52.424197,6.958538,2008-10-20,2008
"11535","Asellus aquaticus",51.991121,6.605841,2006-05-10,2006
"11536","Asellus aquaticus",51.97375,6.722217,2008-07-15,2008
"11537","Asellus aquaticus",52.347452,6.957609,2005-04-19,2005
"11538","Asellus aquaticus",51.944208,6.060768,2010-06-14,2010
"11539","Asellus aquaticus",52.34582,6.976824,2008-03-31,2008
"11540","Asellus aquaticus",50.827877,5.960905,2009-06-08,2009
"11541","Asellus aquaticus",51.078166,5.831913,2004-06-08,2004
"11542","Asellus aquaticus",50.803842,5.91713,2009-06-08,2009
"11543","Asellus aquaticus",50.817955,5.669031,2003-05-08,2003
"11544","Asellus aquaticus",51.946532,6.614813,2009-05-25,2009
"11545","Asellus aquaticus",51.152678,6.049815,2007-06-21,2007
"11546","Asellus aquaticus",51.900672,6.378522,2007-04-17,2007
"11547","Asellus aquaticus",51.869048,6.22645,2008-06-02,2008
"11548","Asellus aquaticus",52.908519,6.285318,2005-04-14,2005
"11549","Asellus aquaticus",52.019823,6.195764,2001-05-08,2001
"11550","Asellus aquaticus",52.803234,6.550532,2006-04-19,2006
"11551","Asellus aquaticus",52.765183,6.497663,2004-04-21,2004
"11552","Asellus aquaticus",51.933535,6.611258,2003-06-16,2003
"11553","Asellus aquaticus",52.667225,6.283783,2002-05-01,2002
"11554","Asellus aquaticus",50.827877,5.960905,2002-05-29,2002
"11555","Asellus aquaticus",52.662127,6.030178,2004-10-07,2004
"11556","Asellus aquaticus",51.179894,6.02468,2005-04-28,2005
"11557","Asellus aquaticus",52.838433,6.234606,2006-04-24,2006
"11558","Asellus aquaticus",51.422572,5.445647,2010-08-25,2010
"11559","Asellus aquaticus",51.507544,5.493693,2004-09-23,2004
"11560","Asellus aquaticus",51.561364,5.298024,2009-09-15,2009
"11561","Asellus aquaticus",51.578804,5.238264,2009-07-06,2009
"11562","Asellus aquaticus",51.590486,5.242958,2009-09-02,2009
"11563","Asellus aquaticus",51.464103,5.185884,2009-09-28,2009
"11564","Asellus aquaticus",52.667225,6.283783,2005-09-29,2005
"11565","Asellus aquaticus",51.39358,5.16266,2005-05-17,2005
"11566","Asellus aquaticus",52.7082,6.248367,2007-05-23,2007
"11567","Asellus aquaticus",51.510892,5.497979,2005-09-20,2005
"11568","Asellus aquaticus",51.554448,5.367234,2009-05-02,2009
"11569","Asellus aquaticus",52.695822,5.99724,2008-09-18,2008
"11570","Asellus aquaticus",52.723559,6.037591,2004-04-28,2004
"11571","Asellus aquaticus",51.866795,4.834875,2007-09-18,2007
"11572","Asellus aquaticus",51.887452,4.644216,2009-08-04,2009
"11573","Asellus aquaticus",52.75597,5.956009,2003-05-27,2003
"11574","Asellus aquaticus",51.923038,5.338739,2007-06-21,2007
"11575","Asellus aquaticus",51.852746,5.164555,2004-06-09,2004
"11576","Asellus aquaticus",51.904886,5.422298,2010-05-18,2010
"11577","Asellus aquaticus",51.935013,5.557828,2010-06-03,2010
"11578","Asellus aquaticus",51.763981,5.294496,2006-08-01,2006
"11579","Asellus aquaticus",51.679957,5.29513,2009-08-31,2009
"11580","Asellus aquaticus",51.284168,5.338784,2004-05-18,2004
"11581","Asellus aquaticus",51.830849,5.92405,2008-04-23,2008
"11582","Asellus aquaticus",51.568631,5.303462,2006-08-22,2006
"11583","Asellus aquaticus",51.809488,5.667194,2009-08-13,2009
"11584","Asellus aquaticus",51.773507,5.75218,2003-06-03,2003
"11585","Asellus aquaticus",51.510892,5.497979,2006-05-11,2006
"11586","Asellus aquaticus",51.921011,4.821155,2007-05-23,2007
"11587","Asellus aquaticus",51.749534,4.955578,2006-09-21,2006
"11588","Asellus aquaticus",51.469927,3.743528,2000-08-21,2000
"11589","Asellus aquaticus",51.881124,5.184995,2009-06-22,2009
"11590","Asellus aquaticus",51.474101,3.727254,2005-03-29,2005
"11591","Asellus aquaticus",51.381544,4.274247,2010-03-25,2010
"11592","Asellus aquaticus",51.921097,5.00795,2009-09-24,2009
"11593","Asellus aquaticus",51.284502,4.019391,2006-06-19,2006
"11594","Asellus aquaticus",51.267199,3.885418,2010-06-24,2010
"11595","Asellus aquaticus",51.929826,5.684431,2008-06-02,2008
"11596","Asellus aquaticus",51.795907,5.061855,2009-06-25,2009
"11597","Asellus aquaticus",51.795907,5.061855,2009-06-25,2009
"11598","Asellus aquaticus",51.800137,5.060578,2006-06-12,2006
"11599","Asellus aquaticus",51.778613,5.282294,2003-09-16,2003
"11600","Asellus aquaticus",51.229835,3.92841,2008-08-04,2008
"11601","Asellus aquaticus",51.227161,3.90888,2008-07-29,2008
"11602","Asellus aquaticus",51.274294,3.711714,2009-07-09,2009
"11603","Asellus aquaticus",52.339731,5.924547,2005-04-07,2005
"11604","Asellus aquaticus",52.467252,6.054566,2006-08-31,2006
"11605","Asellus aquaticus",52.210787,5.937036,2001-05-07,2001
"11606","Asellus aquaticus",51.865684,5.50919,2000-09-11,2000
"11607","Asellus aquaticus",52.345634,6.021184,2006-04-27,2006
"11608","Asellus aquaticus",51.694018,3.938502,2001-09-10,2001
"11609","Asellus aquaticus",51.446872,3.785939,2000-03-28,2000
"11610","Asellus aquaticus",51.439403,3.838706,2010-09-30,2010
"11611","Asellus aquaticus",51.423399,3.726153,2009-08-24,2009
"11612","Asellus aquaticus",52.39859,5.764225,2002-05-27,2002
"11613","Asellus aquaticus",51.416729,3.855622,2007-09-07,2007
"11614","Asellus aquaticus",51.50804,3.763746,2006-04-03,2006
"11615","Asellus aquaticus",52.330265,5.588188,2002-06-07,2002
"11616","Asellus aquaticus",52.395416,6.036235,2009-09-14,2009
"11617","Asellus aquaticus",51.270452,4.112059,2008-08-04,2008
"11618","Asellus aquaticus",52.48088,6.006106,2009-05-26,2009
"11619","Asellus aquaticus",52.2766,5.294383,2009-04-24,2009
"11620","Asellus aquaticus",52.20033,5.499837,2002-04-08,2002
"11621","Asellus aquaticus",51.247711,3.964282,2000-07-24,2000
"11622","Asellus aquaticus",52.278328,5.94725,2006-09-05,2006
"11623","Asellus aquaticus",52.352326,5.941285,2003-05-22,2003
