Date,Prefecture,HSAD
17/07/2015,Kagoshima,8
18/07/2015,Kagoshima,6
19/07/2015,Kagoshima,8
20/07/2015,Kagoshima,0
21/07/2015,Kagoshima,4
22/07/2015,Kagoshima,7
23/07/2015,Kagoshima,22
24/07/2015,Kagoshima,23
25/07/2015,Kagoshima,17
26/07/2015,Kagoshima,5
27/07/2015,Kagoshima,6
28/07/2015,Kagoshima,18
29/07/2015,Kagoshima,17
30/07/2015,Kagoshima,38
01/08/2015,Kagoshima,33
02/08/2015,Kagoshima,26
03/08/2015,Kagoshima,13
04/08/2015,Kagoshima,16
05/08/2015,Kagoshima,20
06/08/2015,Kagoshima,20
07/08/2015,Kagoshima,15
08/08/2015,Kagoshima,17
09/08/2015,Kagoshima,32
10/08/2015,Kagoshima,27
11/08/2015,Kagoshima,20
12/08/2015,Kagoshima,9
13/08/2015,Kagoshima,10
14/08/2015,Kagoshima,4
15/08/2015,Kagoshima,9
16/08/2015,Kagoshima,4
17/08/2015,Kagoshima,6
18/08/2015,Kagoshima,4
19/08/2015,Kagoshima,12
20/08/2015,Kagoshima,14
21/08/2015,Kagoshima,9
22/08/2015,Kagoshima,13
23/08/2015,Kagoshima,13
24/08/2015,Kagoshima,4
25/08/2015,Kagoshima,0
26/08/2015,Kagoshima,3
27/08/2015,Kagoshima,3
28/08/2015,Kagoshima,0
29/08/2015,Kagoshima,1
30/08/2015,Kagoshima,1
01/09/2015,Kagoshima,0
02/09/2015,Kagoshima,3
03/09/2015,Kagoshima,2
04/09/2015,Kagoshima,7
05/09/2015,Kagoshima,4
06/09/2015,Kagoshima,3
07/09/2015,Kagoshima,4
08/09/2015,Kagoshima,4
09/09/2015,Kagoshima,6
10/09/2015,Kagoshima,2
11/09/2015,Kagoshima,1
12/09/2015,Kagoshima,5
13/09/2015,Kagoshima,2
14/09/2015,Kagoshima,0
15/09/2015,Kagoshima,0
16/09/2015,Kagoshima,0
17/09/2015,Kagoshima,1
18/09/2015,Kagoshima,0
19/09/2015,Kagoshima,2
20/09/2015,Kagoshima,1
21/09/2015,Kagoshima,1
22/09/2015,Kagoshima,1
23/09/2015,Kagoshima,1
24/09/2015,Kagoshima,0
25/09/2015,Kagoshima,6
26/09/2015,Kagoshima,1
27/09/2015,Kagoshima,0
28/09/2015,Kagoshima,0
29/09/2015,Kagoshima,1
30/09/2015,Kagoshima,0
01/06/2016,Kagoshima,2
02/06/2016,Kagoshima,6
03/06/2016,Kagoshima,2
04/06/2016,Kagoshima,0
05/06/2016,Kagoshima,0
06/06/2016,Kagoshima,0
07/06/2016,Kagoshima,1
08/06/2016,Kagoshima,8
09/06/2016,Kagoshima,7
10/06/2016,Kagoshima,6
11/06/2016,Kagoshima,3
12/06/2016,Kagoshima,3
13/06/2016,Kagoshima,0
14/06/2016,Kagoshima,11
15/06/2016,Kagoshima,4
16/06/2016,Kagoshima,0
17/06/2016,Kagoshima,2
18/06/2016,Kagoshima,13
19/06/2016,Kagoshima,3
20/06/2016,Kagoshima,2
21/06/2016,Kagoshima,4
22/06/2016,Kagoshima,6
23/06/2016,Kagoshima,7
24/06/2016,Kagoshima,3
25/06/2016,Kagoshima,2
26/06/2016,Kagoshima,5
27/06/2016,Kagoshima,0
28/06/2016,Kagoshima,4
29/06/2016,Kagoshima,2
30/06/2016,Kagoshima,5
01/07/2016,Kagoshima,18
02/07/2016,Kagoshima,25
03/07/2016,Kagoshima,33
04/07/2016,Kagoshima,27
05/07/2016,Kagoshima,20
06/07/2016,Kagoshima,21
07/07/2016,Kagoshima,12
08/07/2016,Kagoshima,3
09/07/2016,Kagoshima,4
10/07/2016,Kagoshima,4
11/07/2016,Kagoshima,2
12/07/2016,Kagoshima,12
13/07/2016,Kagoshima,6
14/07/2016,Kagoshima,4
15/07/2016,Kagoshima,10
16/07/2016,Kagoshima,9
17/07/2016,Kagoshima,14
18/07/2016,Kagoshima,28
19/07/2016,Kagoshima,31
20/07/2016,Kagoshima,27
21/07/2016,Kagoshima,28
22/07/2016,Kagoshima,23
23/07/2016,Kagoshima,14
24/07/2016,Kagoshima,17
25/07/2016,Kagoshima,16
26/07/2016,Kagoshima,11
27/07/2016,Kagoshima,11
28/07/2016,Kagoshima,15
29/07/2016,Kagoshima,18
30/07/2016,Kagoshima,14
01/08/2016,Kagoshima,20
02/08/2016,Kagoshima,28
03/08/2016,Kagoshima,17
04/08/2016,Kagoshima,13
05/08/2016,Kagoshima,10
06/08/2016,Kagoshima,4
07/08/2016,Kagoshima,12
08/08/2016,Kagoshima,12
09/08/2016,Kagoshima,26
10/08/2016,Kagoshima,45
11/08/2016,Kagoshima,60
12/08/2016,Kagoshima,32
13/08/2016,Kagoshima,24
14/08/2016,Kagoshima,12
15/08/2016,Kagoshima,16
16/08/2016,Kagoshima,21
17/08/2016,Kagoshima,22
18/08/2016,Kagoshima,22
19/08/2016,Kagoshima,22
20/08/2016,Kagoshima,24
21/08/2016,Kagoshima,30
22/08/2016,Kagoshima,23
23/08/2016,Kagoshima,26
24/08/2016,Kagoshima,12
25/08/2016,Kagoshima,20
26/08/2016,Kagoshima,16
27/08/2016,Kagoshima,12
28/08/2016,Kagoshima,7
29/08/2016,Kagoshima,3
30/08/2016,Kagoshima,1
01/09/2016,Kagoshima,4
02/09/2016,Kagoshima,3
03/09/2016,Kagoshima,0
04/09/2016,Kagoshima,1
05/09/2016,Kagoshima,9
06/09/2016,Kagoshima,32
07/09/2016,Kagoshima,14
08/09/2016,Kagoshima,2
09/09/2016,Kagoshima,2
10/09/2016,Kagoshima,8
11/09/2016,Kagoshima,6
12/09/2016,Kagoshima,0
13/09/2016,Kagoshima,4
14/09/2016,Kagoshima,3
15/09/2016,Kagoshima,6
16/09/2016,Kagoshima,5
17/09/2016,Kagoshima,9
18/09/2016,Kagoshima,7
19/09/2016,Kagoshima,0
20/09/2016,Kagoshima,1
21/09/2016,Kagoshima,2
22/09/2016,Kagoshima,2
23/09/2016,Kagoshima,2
24/09/2016,Kagoshima,3
25/09/2016,Kagoshima,12
26/09/2016,Kagoshima,5
27/09/2016,Kagoshima,3
28/09/2016,Kagoshima,5
29/09/2016,Kagoshima,4
30/09/2016,Kagoshima,6
01/06/2017,Kagoshima,4
02/06/2017,Kagoshima,2
03/06/2017,Kagoshima,2
04/06/2017,Kagoshima,6
05/06/2017,Kagoshima,4
06/06/2017,Kagoshima,0
07/06/2017,Kagoshima,2
08/06/2017,Kagoshima,1
09/06/2017,Kagoshima,2
10/06/2017,Kagoshima,2
11/06/2017,Kagoshima,1
12/06/2017,Kagoshima,0
13/06/2017,Kagoshima,1
14/06/2017,Kagoshima,1
15/06/2017,Kagoshima,3
16/06/2017,Kagoshima,2
17/06/2017,Kagoshima,0
18/06/2017,Kagoshima,8
19/06/2017,Kagoshima,3
20/06/2017,Kagoshima,0
21/06/2017,Kagoshima,2
22/06/2017,Kagoshima,0
23/06/2017,Kagoshima,0
24/06/2017,Kagoshima,2
25/06/2017,Kagoshima,4
26/06/2017,Kagoshima,1
27/06/2017,Kagoshima,0
28/06/2017,Kagoshima,5
29/06/2017,Kagoshima,9
30/06/2017,Kagoshima,16
01/07/2017,Kagoshima,23
02/07/2017,Kagoshima,29
03/07/2017,Kagoshima,28
04/07/2017,Kagoshima,6
05/07/2017,Kagoshima,11
06/07/2017,Kagoshima,11
07/07/2017,Kagoshima,7
08/07/2017,Kagoshima,11
09/07/2017,Kagoshima,17
10/07/2017,Kagoshima,6
11/07/2017,Kagoshima,19
12/07/2017,Kagoshima,8
13/07/2017,Kagoshima,17
14/07/2017,Kagoshima,18
15/07/2017,Kagoshima,23
16/07/2017,Kagoshima,41
17/07/2017,Kagoshima,22
18/07/2017,Kagoshima,25
19/07/2017,Kagoshima,10
20/07/2017,Kagoshima,23
21/07/2017,Kagoshima,34
22/07/2017,Kagoshima,27
23/07/2017,Kagoshima,34
24/07/2017,Kagoshima,26
25/07/2017,Kagoshima,26
26/07/2017,Kagoshima,35
27/07/2017,Kagoshima,42
28/07/2017,Kagoshima,34
29/07/2017,Kagoshima,35
30/07/2017,Kagoshima,52
01/08/2017,Kagoshima,33
02/08/2017,Kagoshima,33
03/08/2017,Kagoshima,11
04/08/2017,Kagoshima,9
05/08/2017,Kagoshima,4
06/08/2017,Kagoshima,2
07/08/2017,Kagoshima,11
08/08/2017,Kagoshima,60
09/08/2017,Kagoshima,23
10/08/2017,Kagoshima,32
11/08/2017,Kagoshima,22
12/08/2017,Kagoshima,18
13/08/2017,Kagoshima,12
14/08/2017,Kagoshima,9
15/08/2017,Kagoshima,3
16/08/2017,Kagoshima,13
17/08/2017,Kagoshima,29
18/08/2017,Kagoshima,13
19/08/2017,Kagoshima,22
20/08/2017,Kagoshima,18
21/08/2017,Kagoshima,4
22/08/2017,Kagoshima,14
23/08/2017,Kagoshima,23
24/08/2017,Kagoshima,14
25/08/2017,Kagoshima,16
26/08/2017,Kagoshima,14
27/08/2017,Kagoshima,11
28/08/2017,Kagoshima,13
29/08/2017,Kagoshima,9
30/08/2017,Kagoshima,10
01/09/2017,Kagoshima,6
02/09/2017,Kagoshima,2
03/09/2017,Kagoshima,15
04/09/2017,Kagoshima,1
05/09/2017,Kagoshima,2
06/09/2017,Kagoshima,21
07/09/2017,Kagoshima,1
08/09/2017,Kagoshima,4
09/09/2017,Kagoshima,16
10/09/2017,Kagoshima,5
11/09/2017,Kagoshima,2
12/09/2017,Kagoshima,6
13/09/2017,Kagoshima,3
14/09/2017,Kagoshima,0
15/09/2017,Kagoshima,0
16/09/2017,Kagoshima,0
17/09/2017,Kagoshima,0
18/09/2017,Kagoshima,7
19/09/2017,Kagoshima,5
20/09/2017,Kagoshima,2
21/09/2017,Kagoshima,1
22/09/2017,Kagoshima,1
23/09/2017,Kagoshima,3
24/09/2017,Kagoshima,0
25/09/2017,Kagoshima,1
26/09/2017,Kagoshima,1
27/09/2017,Kagoshima,0
28/09/2017,Kagoshima,0
29/09/2017,Kagoshima,0
30/09/2017,Kagoshima,0
01/06/2018,Kagoshima,1
02/06/2018,Kagoshima,1
03/06/2018,Kagoshima,4
04/06/2018,Kagoshima,2
05/06/2018,Kagoshima,0
06/06/2018,Kagoshima,1
07/06/2018,Kagoshima,3
08/06/2018,Kagoshima,3
09/06/2018,Kagoshima,13
10/06/2018,Kagoshima,2
11/06/2018,Kagoshima,4
12/06/2018,Kagoshima,2
13/06/2018,Kagoshima,1
14/06/2018,Kagoshima,1
15/06/2018,Kagoshima,3
16/06/2018,Kagoshima,2
17/06/2018,Kagoshima,1
18/06/2018,Kagoshima,4
19/06/2018,Kagoshima,0
20/06/2018,Kagoshima,1
21/06/2018,Kagoshima,2
22/06/2018,Kagoshima,3
23/06/2018,Kagoshima,0
24/06/2018,Kagoshima,7
25/06/2018,Kagoshima,9
26/06/2018,Kagoshima,5
27/06/2018,Kagoshima,14
28/06/2018,Kagoshima,6
29/06/2018,Kagoshima,10
30/06/2018,Kagoshima,10
01/07/2018,Kagoshima,12
02/07/2018,Kagoshima,3
03/07/2018,Kagoshima,2
04/07/2018,Kagoshima,9
05/07/2018,Kagoshima,3
06/07/2018,Kagoshima,2
07/07/2018,Kagoshima,1
08/07/2018,Kagoshima,1
09/07/2018,Kagoshima,21
10/07/2018,Kagoshima,16
11/07/2018,Kagoshima,24
12/07/2018,Kagoshima,25
13/07/2018,Kagoshima,28
14/07/2018,Kagoshima,23
15/07/2018,Kagoshima,34
16/07/2018,Kagoshima,32
17/07/2018,Kagoshima,23
18/07/2018,Kagoshima,26
19/07/2018,Kagoshima,39
20/07/2018,Kagoshima,24
21/07/2018,Kagoshima,24
22/07/2018,Kagoshima,38
23/07/2018,Kagoshima,31
24/07/2018,Kagoshima,57
25/07/2018,Kagoshima,61
26/07/2018,Kagoshima,35
27/07/2018,Kagoshima,19
28/07/2018,Kagoshima,29
29/07/2018,Kagoshima,25
30/07/2018,Kagoshima,9
01/08/2018,Kagoshima,9
02/08/2018,Kagoshima,13
03/08/2018,Kagoshima,25
04/08/2018,Kagoshima,43
05/08/2018,Kagoshima,49
06/08/2018,Kagoshima,29
07/08/2018,Kagoshima,37
08/08/2018,Kagoshima,38
09/08/2018,Kagoshima,25
10/08/2018,Kagoshima,16
11/08/2018,Kagoshima,20
12/08/2018,Kagoshima,18
13/08/2018,Kagoshima,19
14/08/2018,Kagoshima,11
15/08/2018,Kagoshima,6
16/08/2018,Kagoshima,13
17/08/2018,Kagoshima,13
18/08/2018,Kagoshima,2
19/08/2018,Kagoshima,6
20/08/2018,Kagoshima,7
21/08/2018,Kagoshima,6
22/08/2018,Kagoshima,4
23/08/2018,Kagoshima,17
24/08/2018,Kagoshima,4
25/08/2018,Kagoshima,7
26/08/2018,Kagoshima,20
27/08/2018,Kagoshima,6
28/08/2018,Kagoshima,15
29/08/2018,Kagoshima,12
30/08/2018,Kagoshima,9
01/09/2018,Kagoshima,4
02/09/2018,Kagoshima,11
03/09/2018,Kagoshima,5
04/09/2018,Kagoshima,6
05/09/2018,Kagoshima,10
06/09/2018,Kagoshima,3
07/09/2018,Kagoshima,4
08/09/2018,Kagoshima,3
09/09/2018,Kagoshima,2
10/09/2018,Kagoshima,3
11/09/2018,Kagoshima,0
12/09/2018,Kagoshima,3
13/09/2018,Kagoshima,6
14/09/2018,Kagoshima,4
15/09/2018,Kagoshima,14
16/09/2018,Kagoshima,18
17/09/2018,Kagoshima,5
18/09/2018,Kagoshima,3
19/09/2018,Kagoshima,8
20/09/2018,Kagoshima,0
21/09/2018,Kagoshima,1
22/09/2018,Kagoshima,5
23/09/2018,Kagoshima,7
24/09/2018,Kagoshima,0
25/09/2018,Kagoshima,0
26/09/2018,Kagoshima,0
27/09/2018,Kagoshima,2
28/09/2018,Kagoshima,0
29/09/2018,Kagoshima,0
30/09/2018,Kagoshima,0
01/06/2019,Kagoshima,0
02/06/2019,Kagoshima,0
03/06/2019,Kagoshima,1
04/06/2019,Kagoshima,0
05/06/2019,Kagoshima,11
06/06/2019,Kagoshima,8
07/06/2019,Kagoshima,3
08/06/2019,Kagoshima,3
09/06/2019,Kagoshima,3
10/06/2019,Kagoshima,1
11/06/2019,Kagoshima,6
12/06/2019,Kagoshima,3
13/06/2019,Kagoshima,6
14/06/2019,Kagoshima,1
15/06/2019,Kagoshima,1
16/06/2019,Kagoshima,2
17/06/2019,Kagoshima,5
18/06/2019,Kagoshima,0
19/06/2019,Kagoshima,2
20/06/2019,Kagoshima,6
21/06/2019,Kagoshima,3
22/06/2019,Kagoshima,2
23/06/2019,Kagoshima,3
24/06/2019,Kagoshima,4
25/06/2019,Kagoshima,5
26/06/2019,Kagoshima,0
27/06/2019,Kagoshima,2
28/06/2019,Kagoshima,3
29/06/2019,Kagoshima,4
30/06/2019,Kagoshima,3
01/07/2019,Kagoshima,3
02/07/2019,Kagoshima,8
03/07/2019,Kagoshima,3
04/07/2019,Kagoshima,8
05/07/2019,Kagoshima,8
06/07/2019,Kagoshima,14
07/07/2019,Kagoshima,16
08/07/2019,Kagoshima,3
09/07/2019,Kagoshima,8
10/07/2019,Kagoshima,1
11/07/2019,Kagoshima,9
12/07/2019,Kagoshima,10
13/07/2019,Kagoshima,6
14/07/2019,Kagoshima,1
15/07/2019,Kagoshima,7
16/07/2019,Kagoshima,12
17/07/2019,Kagoshima,18
18/07/2019,Kagoshima,8
19/07/2019,Kagoshima,4
20/07/2019,Kagoshima,3
21/07/2019,Kagoshima,3
22/07/2019,Kagoshima,18
23/07/2019,Kagoshima,16
24/07/2019,Kagoshima,22
25/07/2019,Kagoshima,36
26/07/2019,Kagoshima,14
27/07/2019,Kagoshima,22
28/07/2019,Kagoshima,34
29/07/2019,Kagoshima,22
30/07/2019,Kagoshima,31
01/08/2019,Kagoshima,34
02/08/2019,Kagoshima,29
03/08/2019,Kagoshima,27
04/08/2019,Kagoshima,27
05/08/2019,Kagoshima,20
06/08/2019,Kagoshima,12
07/08/2019,Kagoshima,23
08/08/2019,Kagoshima,15
09/08/2019,Kagoshima,18
10/08/2019,Kagoshima,20
11/08/2019,Kagoshima,28
12/08/2019,Kagoshima,17
13/08/2019,Kagoshima,15
14/08/2019,Kagoshima,2
15/08/2019,Kagoshima,2
16/08/2019,Kagoshima,12
17/08/2019,Kagoshima,36
18/08/2019,Kagoshima,17
19/08/2019,Kagoshima,4
20/08/2019,Kagoshima,9
21/08/2019,Kagoshima,18
22/08/2019,Kagoshima,20
23/08/2019,Kagoshima,5
24/08/2019,Kagoshima,5
25/08/2019,Kagoshima,5
26/08/2019,Kagoshima,3
27/08/2019,Kagoshima,3
28/08/2019,Kagoshima,11
29/08/2019,Kagoshima,16
30/08/2019,Kagoshima,5
01/09/2019,Kagoshima,12
02/09/2019,Kagoshima,10
03/09/2019,Kagoshima,19
04/09/2019,Kagoshima,9
05/09/2019,Kagoshima,9
06/09/2019,Kagoshima,2
07/09/2019,Kagoshima,15
08/09/2019,Kagoshima,24
09/09/2019,Kagoshima,14
10/09/2019,Kagoshima,30
11/09/2019,Kagoshima,14
12/09/2019,Kagoshima,15
13/09/2019,Kagoshima,5
14/09/2019,Kagoshima,7
15/09/2019,Kagoshima,19
16/09/2019,Kagoshima,12
17/09/2019,Kagoshima,6
18/09/2019,Kagoshima,8
19/09/2019,Kagoshima,5
20/09/2019,Kagoshima,0
21/09/2019,Kagoshima,2
22/09/2019,Kagoshima,1
23/09/2019,Kagoshima,3
24/09/2019,Kagoshima,0
25/09/2019,Kagoshima,2
26/09/2019,Kagoshima,3
27/09/2019,Kagoshima,3
28/09/2019,Kagoshima,6
29/09/2019,Kagoshima,10
30/09/2019,Kagoshima,9
01/06/2015,Okinawa,7
02/06/2015,Okinawa,2
03/06/2015,Okinawa,9
04/06/2015,Okinawa,4
05/06/2015,Okinawa,2
06/06/2015,Okinawa,1
07/06/2015,Okinawa,3
08/06/2015,Okinawa,5
09/06/2015,Okinawa,16
10/06/2015,Okinawa,13
11/06/2015,Okinawa,9
12/06/2015,Okinawa,17
13/06/2015,Okinawa,15
14/06/2015,Okinawa,15
15/06/2015,Okinawa,6
16/06/2015,Okinawa,7
17/06/2015,Okinawa,10
18/06/2015,Okinawa,11
19/06/2015,Okinawa,12
20/06/2015,Okinawa,10
21/06/2015,Okinawa,4
22/06/2015,Okinawa,7
23/06/2015,Okinawa,9
24/06/2015,Okinawa,3
25/06/2015,Okinawa,7
26/06/2015,Okinawa,12
27/06/2015,Okinawa,18
28/06/2015,Okinawa,17
29/06/2015,Okinawa,5
30/06/2015,Okinawa,6
01/07/2015,Okinawa,5
02/07/2015,Okinawa,3
03/07/2015,Okinawa,11
04/07/2015,Okinawa,8
05/07/2015,Okinawa,16
06/07/2015,Okinawa,4
07/07/2015,Okinawa,9
08/07/2015,Okinawa,14
09/07/2015,Okinawa,3
10/07/2015,Okinawa,1
11/07/2015,Okinawa,4
12/07/2015,Okinawa,5
13/07/2015,Okinawa,3
14/07/2015,Okinawa,20
15/07/2015,Okinawa,15
16/07/2015,Okinawa,9
17/07/2015,Okinawa,6
18/07/2015,Okinawa,2
19/07/2015,Okinawa,1
20/07/2015,Okinawa,1
21/07/2015,Okinawa,0
22/07/2015,Okinawa,11
23/07/2015,Okinawa,14
24/07/2015,Okinawa,11
25/07/2015,Okinawa,2
26/07/2015,Okinawa,10
27/07/2015,Okinawa,17
28/07/2015,Okinawa,11
29/07/2015,Okinawa,8
30/07/2015,Okinawa,8
01/08/2015,Okinawa,12
02/08/2015,Okinawa,6
03/08/2015,Okinawa,5
04/08/2015,Okinawa,7
05/08/2015,Okinawa,7
06/08/2015,Okinawa,5
07/08/2015,Okinawa,2
08/08/2015,Okinawa,1
09/08/2015,Okinawa,1
10/08/2015,Okinawa,3
11/08/2015,Okinawa,7
12/08/2015,Okinawa,12
13/08/2015,Okinawa,21
14/08/2015,Okinawa,5
15/08/2015,Okinawa,0
16/08/2015,Okinawa,7
17/08/2015,Okinawa,0
18/08/2015,Okinawa,10
19/08/2015,Okinawa,9
20/08/2015,Okinawa,6
21/08/2015,Okinawa,9
22/08/2015,Okinawa,3
23/08/2015,Okinawa,1
24/08/2015,Okinawa,0
25/08/2015,Okinawa,1
26/08/2015,Okinawa,8
27/08/2015,Okinawa,3
28/08/2015,Okinawa,2
29/08/2015,Okinawa,4
30/08/2015,Okinawa,2
01/09/2015,Okinawa,1
02/09/2015,Okinawa,6
03/09/2015,Okinawa,6
04/09/2015,Okinawa,6
05/09/2015,Okinawa,4
06/09/2015,Okinawa,3
07/09/2015,Okinawa,3
08/09/2015,Okinawa,4
09/09/2015,Okinawa,5
10/09/2015,Okinawa,2
11/09/2015,Okinawa,1
12/09/2015,Okinawa,2
13/09/2015,Okinawa,4
14/09/2015,Okinawa,2
15/09/2015,Okinawa,2
16/09/2015,Okinawa,3
17/09/2015,Okinawa,2
18/09/2015,Okinawa,4
19/09/2015,Okinawa,4
20/09/2015,Okinawa,0
21/09/2015,Okinawa,2
22/09/2015,Okinawa,1
23/09/2015,Okinawa,2
24/09/2015,Okinawa,3
25/09/2015,Okinawa,1
26/09/2015,Okinawa,1
27/09/2015,Okinawa,0
28/09/2015,Okinawa,1
29/09/2015,Okinawa,5
30/09/2015,Okinawa,6
01/06/2016,Okinawa,5
02/06/2016,Okinawa,0
03/06/2016,Okinawa,1
04/06/2016,Okinawa,23
05/06/2016,Okinawa,3
06/06/2016,Okinawa,1
07/06/2016,Okinawa,4
08/06/2016,Okinawa,1
09/06/2016,Okinawa,10
10/06/2016,Okinawa,1
11/06/2016,Okinawa,1
12/06/2016,Okinawa,2
13/06/2016,Okinawa,0
14/06/2016,Okinawa,4
15/06/2016,Okinawa,2
16/06/2016,Okinawa,12
17/06/2016,Okinawa,15
18/06/2016,Okinawa,21
19/06/2016,Okinawa,15
20/06/2016,Okinawa,6
21/06/2016,Okinawa,14
22/06/2016,Okinawa,8
23/06/2016,Okinawa,16
24/06/2016,Okinawa,15
25/06/2016,Okinawa,14
26/06/2016,Okinawa,1
27/06/2016,Okinawa,12
28/06/2016,Okinawa,12
29/06/2016,Okinawa,16
30/06/2016,Okinawa,14
01/07/2016,Okinawa,14
02/07/2016,Okinawa,16
03/07/2016,Okinawa,20
04/07/2016,Okinawa,16
05/07/2016,Okinawa,15
06/07/2016,Okinawa,14
07/07/2016,Okinawa,1
08/07/2016,Okinawa,4
09/07/2016,Okinawa,3
10/07/2016,Okinawa,8
11/07/2016,Okinawa,4
12/07/2016,Okinawa,9
13/07/2016,Okinawa,6
14/07/2016,Okinawa,10
15/07/2016,Okinawa,11
16/07/2016,Okinawa,14
17/07/2016,Okinawa,10
18/07/2016,Okinawa,11
19/07/2016,Okinawa,6
20/07/2016,Okinawa,14
21/07/2016,Okinawa,12
22/07/2016,Okinawa,14
23/07/2016,Okinawa,17
24/07/2016,Okinawa,5
25/07/2016,Okinawa,15
26/07/2016,Okinawa,7
27/07/2016,Okinawa,12
28/07/2016,Okinawa,7
29/07/2016,Okinawa,7
30/07/2016,Okinawa,1
01/08/2016,Okinawa,12
02/08/2016,Okinawa,12
03/08/2016,Okinawa,14
04/08/2016,Okinawa,4
05/08/2016,Okinawa,5
06/08/2016,Okinawa,1
07/08/2016,Okinawa,0
08/08/2016,Okinawa,9
09/08/2016,Okinawa,22
10/08/2016,Okinawa,4
11/08/2016,Okinawa,24
12/08/2016,Okinawa,24
13/08/2016,Okinawa,11
14/08/2016,Okinawa,16
15/08/2016,Okinawa,8
16/08/2016,Okinawa,8
17/08/2016,Okinawa,5
18/08/2016,Okinawa,9
19/08/2016,Okinawa,14
20/08/2016,Okinawa,10
21/08/2016,Okinawa,14
22/08/2016,Okinawa,8
23/08/2016,Okinawa,8
24/08/2016,Okinawa,12
25/08/2016,Okinawa,3
26/08/2016,Okinawa,1
27/08/2016,Okinawa,4
28/08/2016,Okinawa,1
29/08/2016,Okinawa,2
30/08/2016,Okinawa,2
01/09/2016,Okinawa,0
02/09/2016,Okinawa,3
03/09/2016,Okinawa,11
04/09/2016,Okinawa,11
05/09/2016,Okinawa,5
06/09/2016,Okinawa,1
07/09/2016,Okinawa,0
08/09/2016,Okinawa,2
09/09/2016,Okinawa,0
10/09/2016,Okinawa,9
11/09/2016,Okinawa,7
12/09/2016,Okinawa,3
13/09/2016,Okinawa,12
14/09/2016,Okinawa,3
15/09/2016,Okinawa,1
16/09/2016,Okinawa,3
17/09/2016,Okinawa,6
18/09/2016,Okinawa,2
19/09/2016,Okinawa,1
20/09/2016,Okinawa,1
21/09/2016,Okinawa,3
22/09/2016,Okinawa,1
23/09/2016,Okinawa,0
24/09/2016,Okinawa,3
25/09/2016,Okinawa,4
26/09/2016,Okinawa,0
27/09/2016,Okinawa,1
28/09/2016,Okinawa,0
29/09/2016,Okinawa,3
30/09/2016,Okinawa,4
01/06/2017,Okinawa,2
02/06/2017,Okinawa,0
03/06/2017,Okinawa,2
04/06/2017,Okinawa,2
05/06/2017,Okinawa,3
06/06/2017,Okinawa,2
07/06/2017,Okinawa,9
08/06/2017,Okinawa,3
09/06/2017,Okinawa,5
10/06/2017,Okinawa,13
11/06/2017,Okinawa,15
12/06/2017,Okinawa,7
13/06/2017,Okinawa,7
14/06/2017,Okinawa,2
15/06/2017,Okinawa,0
16/06/2017,Okinawa,1
17/06/2017,Okinawa,0
18/06/2017,Okinawa,3
19/06/2017,Okinawa,0
20/06/2017,Okinawa,8
21/06/2017,Okinawa,12
22/06/2017,Okinawa,11
23/06/2017,Okinawa,14
24/06/2017,Okinawa,11
25/06/2017,Okinawa,17
26/06/2017,Okinawa,5
27/06/2017,Okinawa,11
28/06/2017,Okinawa,20
29/06/2017,Okinawa,11
30/06/2017,Okinawa,4
01/07/2017,Okinawa,13
02/07/2017,Okinawa,10
03/07/2017,Okinawa,4
04/07/2017,Okinawa,8
05/07/2017,Okinawa,13
06/07/2017,Okinawa,14
07/07/2017,Okinawa,12
08/07/2017,Okinawa,11
09/07/2017,Okinawa,15
10/07/2017,Okinawa,9
11/07/2017,Okinawa,10
12/07/2017,Okinawa,16
13/07/2017,Okinawa,8
14/07/2017,Okinawa,8
15/07/2017,Okinawa,11
16/07/2017,Okinawa,10
17/07/2017,Okinawa,16
18/07/2017,Okinawa,28
19/07/2017,Okinawa,25
20/07/2017,Okinawa,17
21/07/2017,Okinawa,23
22/07/2017,Okinawa,26
23/07/2017,Okinawa,23
24/07/2017,Okinawa,16
25/07/2017,Okinawa,4
26/07/2017,Okinawa,14
27/07/2017,Okinawa,16
28/07/2017,Okinawa,14
29/07/2017,Okinawa,16
30/07/2017,Okinawa,22
01/08/2017,Okinawa,24
02/08/2017,Okinawa,16
03/08/2017,Okinawa,18
04/08/2017,Okinawa,11
05/08/2017,Okinawa,8
06/08/2017,Okinawa,5
07/08/2017,Okinawa,11
08/08/2017,Okinawa,15
09/08/2017,Okinawa,17
10/08/2017,Okinawa,9
11/08/2017,Okinawa,19
12/08/2017,Okinawa,13
13/08/2017,Okinawa,22
14/08/2017,Okinawa,15
15/08/2017,Okinawa,12
16/08/2017,Okinawa,17
17/08/2017,Okinawa,16
18/08/2017,Okinawa,21
19/08/2017,Okinawa,12
20/08/2017,Okinawa,14
21/08/2017,Okinawa,4
22/08/2017,Okinawa,3
23/08/2017,Okinawa,9
24/08/2017,Okinawa,19
25/08/2017,Okinawa,12
26/08/2017,Okinawa,16
27/08/2017,Okinawa,17
28/08/2017,Okinawa,14
29/08/2017,Okinawa,8
30/08/2017,Okinawa,12
01/09/2017,Okinawa,4
02/09/2017,Okinawa,2
03/09/2017,Okinawa,4
04/09/2017,Okinawa,3
05/09/2017,Okinawa,7
06/09/2017,Okinawa,12
07/09/2017,Okinawa,6
08/09/2017,Okinawa,4
09/09/2017,Okinawa,16
10/09/2017,Okinawa,12
11/09/2017,Okinawa,8
